,biocarta,chr,cluster length max,cluster length mean,cluster length median,cluster length min,clusters,conductance max data/red-new-alt/net_exp_final.txt,conductance max data/red-new-alt/net_mirna_final.txt,conductance max data/red-new-alt/net_ppi_unique_nodes_int.txt,conductance max data/red-new-alt/net_tf_final.txt,conductance mean data/red-new-alt/net_exp_final.txt,conductance mean data/red-new-alt/net_mirna_final.txt,conductance mean data/red-new-alt/net_ppi_unique_nodes_int.txt,conductance mean data/red-new-alt/net_tf_final.txt,conductance median data/red-new-alt/net_exp_final.txt,conductance median data/red-new-alt/net_mirna_final.txt,conductance median data/red-new-alt/net_ppi_unique_nodes_int.txt,conductance median data/red-new-alt/net_tf_final.txt,conductance min data/red-new-alt/net_exp_final.txt,conductance min data/red-new-alt/net_mirna_final.txt,conductance min data/red-new-alt/net_ppi_unique_nodes_int.txt,conductance min data/red-new-alt/net_tf_final.txt,cp,go,kegg,mir,modularity data/red-new-alt/net_exp_final.txt,modularity data/red-new-alt/net_mirna_final.txt,modularity data/red-new-alt/net_ppi_unique_nodes_int.txt,modularity data/red-new-alt/net_tf_final.txt,reactome
data/red-new-alt/multi_cluster/clusters_a_0950_phi_0400.txt,0.0,0.0,2528,609.090909091,291.0,7,11,1.0,1.0,1.0,1.0,0.849832245208,0.906249455283,0.792386612418,0.831527969872,0.916990920882,0.962368908081,0.810930576071,0.832840028189,0.436561059051,0.508804038198,0.458347477765,0.432741133317,0.272727272727,1.0,0.272727272727,0.272727272727,0.00995025039741,-0.0717644235969,0.040438231472,-4.92452627919e-05,0.272727272727
data/red-new-alt/multi_cluster/clusters_a_0950_phi_1000.txt,0.136363636364,0.0454545454545,2528,304.409090909,14.5,2,22,1.0,1.0,1.0,1.0,0.786894719769,0.953998121083,0.862841633103,0.900225389698,0.975952277388,1.0,0.894106670813,0.973457723182,0.0,0.508767786503,0.458218736206,0.431650536228,0.363636363636,0.909090909091,0.136363636364,0.181818181818,0.00998037314913,-0.071073992096,0.0401713436801,-0.000296034960129,0.227272727273
data/red-new-alt/multi_cluster/clusters_a_0999_phi_3000.txt,0.037037037037,0.185185185185,2559,247.925925926,5.0,2,27,1.0,1.0,1.0,1.0,0.829117593369,0.778804358265,0.77746623486,0.802095662038,1.0,1.0,0.853549824897,0.862068965517,0.0,0.0,0.0,0.0,0.259259259259,0.814814814815,0.148148148148,0.037037037037,0.012174797517,-0.0761157268828,0.0415605618007,-0.000246095851607,0.222222222222
data/red-new-alt/multi_cluster/clusters_a_0980_phi_0400.txt,0.0434782608696,0.130434782609,2551,291.260869565,27.0,2,23,1.0,1.0,1.0,1.0,0.884587819805,0.898749601557,0.790408254505,0.88150321264,0.988700564972,0.993340270552,0.909090909091,0.944574717544,0.0,0.0,0.0,0.445579400322,0.391304347826,0.913043478261,0.260869565217,0.0869565217391,0.0107212636937,-0.0711602094791,0.0412561750466,0.000770280064012,0.304347826087
data/red-new-alt/multi_cluster/clusters_a_0990_phi_4000.txt,0.0857142857143,0.114285714286,2560,191.314285714,16.0,2,35,1.0,1.0,1.0,1.0,0.896357609225,0.92996590828,0.834644035716,0.881210475525,1.0,1.0,0.888888888889,0.963963963964,0.0,0.0,0.0,0.0,0.4,0.885714285714,0.2,0.171428571429,0.011052798923,-0.0671037531959,0.0418707280746,3.65873095732e-05,0.371428571429
data/red-new-alt/multi_cluster/clusters_a_0990_phi_1500.txt,0.0857142857143,0.114285714286,2560,191.314285714,16.0,2,35,1.0,1.0,1.0,1.0,0.896357609225,0.92996590828,0.834644035716,0.881210475525,1.0,1.0,0.888888888889,0.963963963964,0.0,0.0,0.0,0.0,0.4,0.885714285714,0.2,0.171428571429,0.011052798923,-0.0671037531959,0.0418707280746,3.65873095732e-05,0.371428571429
data/red-new-alt/multi_cluster/clusters_a_0800_phi_0500.txt,0.0,0.0,2683,670.2,357.0,6,10,1.0,1.0,1.0,1.0,0.819412169253,0.906137671036,0.786451297916,0.848000954058,0.875171811825,0.958687434628,0.893367533895,0.929394637639,0.377178599623,0.661266042406,0.423988465351,0.335790833777,0.2,0.9,0.0,0.2,0.0145654134904,-0.0625241642658,0.0379304880652,-0.00258631913448,0.2
data/red-new-alt/multi_cluster/clusters_a_0800_phi_0400.txt,0.0,0.0,2683,670.2,357.0,4,10,1.0,1.0,1.0,1.0,0.82411436361,0.906512746601,0.776451297916,0.848009655693,0.898682783612,0.957167226714,0.893367533895,0.929438145812,0.377178599623,0.661266042406,0.423988465351,0.335790833777,0.2,0.9,0.0,0.2,0.0145651823889,-0.0633065294534,0.0379302896582,-0.00258643473838,0.2
data/red-new-alt/multi_cluster/clusters_a_0900_phi_1000.txt,0.166666666667,0.0416666666667,2570,278.791666667,23.0,2,24,1.0,1.0,1.0,1.0,0.878491237139,0.956278156407,0.792838281589,0.807045686265,1.0,1.0,0.827838827839,0.984578013784,0.0,0.77381112155,0.333333333333,0.0,0.416666666667,0.958333333333,0.208333333333,0.125,0.00830556139673,-0.0694582682803,0.0361040134691,-0.00237021238241,0.333333333333
data/red-new-alt/multi_cluster/clusters_a_0999_phi_0400.txt,0.0857142857143,0.114285714286,2560,191.314285714,16.0,2,35,1.0,1.0,1.0,1.0,0.896357609225,0.92996590828,0.834644035716,0.881210475525,1.0,1.0,0.888888888889,0.963963963964,0.0,0.0,0.0,0.0,0.4,0.885714285714,0.2,0.171428571429,0.011052798923,-0.0671037531959,0.0418707280746,3.65873095732e-05,0.371428571429
data/red-new-alt/multi_cluster/clusters_a_0800_phi_3000.txt,0.0,0.0,2683,608.909090909,351.0,2,11,1.0,1.0,1.0,1.0,0.831823555378,0.914764013618,0.842198217467,0.861969663282,0.888242142026,0.993982700263,1.0,0.942664418212,0.377121860861,0.661032528213,0.423867323639,0.335771901989,0.181818181818,0.909090909091,0.0,0.181818181818,0.0145661482367,-0.0622378388977,0.0377971467908,-0.00260065567759,0.181818181818
data/red-new-alt/multi_cluster/clusters_a_0800_phi_0600.txt,0.0,0.0,2683,670.2,357.0,6,10,1.0,1.0,1.0,1.0,0.819412169253,0.906137671036,0.786451297916,0.848000954058,0.875171811825,0.958687434628,0.893367533895,0.929394637639,0.377178599623,0.661266042406,0.423988465351,0.335790833777,0.2,0.9,0.0,0.2,0.0145654134904,-0.0625241642658,0.0379304880652,-0.00258631913448,0.2
data/red-new-alt/multi_cluster/clusters_a_0999_phi_1000.txt,0.037037037037,0.222222222222,2559,247.925925926,5.0,2,27,1.0,1.0,1.0,1.0,0.829117593369,0.815838740005,0.779620431285,0.801001123452,1.0,1.0,0.870967741935,0.862068965517,0.0,0.0,0.0,0.0,0.259259259259,0.851851851852,0.148148148148,0.037037037037,0.0121747915097,-0.0761197453797,0.0415225931727,-0.000263646994088,0.222222222222
data/red-new-alt/multi_cluster/clusters_a_0800_phi_0350.txt,0.0,0.0,2683,670.2,357.0,4,10,1.0,1.0,1.0,1.0,0.82411436361,0.906512746601,0.776451297916,0.848009655693,0.898682783612,0.957167226714,0.893367533895,0.929438145812,0.377178599623,0.661266042406,0.423988465351,0.335790833777,0.2,0.9,0.0,0.2,0.0145651823889,-0.0633065294534,0.0379302896582,-0.00258643473838,0.2
data/red-new-alt/multi_cluster/clusters_a_0990_phi_1000.txt,0.0857142857143,0.114285714286,2560,191.314285714,16.0,2,35,1.0,1.0,1.0,1.0,0.896357609225,0.92996590828,0.834640354619,0.881210475525,1.0,1.0,0.888888888889,0.963963963964,0.0,0.0,0.0,0.0,0.4,0.885714285714,0.2,0.171428571429,0.011052798923,-0.0671037531959,0.0418706846004,3.65873095732e-05,0.371428571429
data/red-new-alt/multi_cluster/clusters_a_0980_phi_2000.txt,0.0357142857143,0.142857142857,2551,239.142857143,18.5,2,28,1.0,1.0,1.0,1.0,0.897196590763,0.917033014714,0.821285297345,0.902818362436,1.0,1.0,0.927073292338,0.977364420824,0.0,0.0,0.0,0.444471994931,0.357142857143,0.892857142857,0.214285714286,0.107142857143,0.0105926470574,-0.0726866770949,0.0411703227052,0.00115549919568,0.285714285714
data/red-new-alt/multi_cluster/clusters_a_0950_phi_2000.txt,0.136363636364,0.0909090909091,2528,304.409090909,14.5,2,22,1.0,1.0,1.0,1.0,0.786894719769,0.953998121083,0.862841633103,0.899938017312,0.975952277388,1.0,0.894106670813,0.973357264989,0.0,0.508767786503,0.458218736206,0.431650536228,0.363636363636,0.909090909091,0.136363636364,0.136363636364,0.00998037275125,-0.0710741558824,0.0401713436801,-0.0003539030016,0.227272727273
data/red-new-alt/multi_cluster/clusters_a_0980_phi_0350.txt,0.0434782608696,0.130434782609,2551,291.260869565,27.0,2,23,1.0,1.0,1.0,1.0,0.884587819805,0.898749601557,0.790408254505,0.88150321264,0.988700564972,0.993340270552,0.909090909091,0.944574717544,0.0,0.0,0.0,0.445579400322,0.391304347826,0.913043478261,0.260869565217,0.0869565217391,0.0107212636937,-0.0711602094791,0.0412561750466,0.000770280064012,0.304347826087
data/red-new-alt/multi_cluster/clusters_a_0950_phi_3000.txt,0.136363636364,0.0454545454545,2528,304.409090909,14.5,2,22,1.0,1.0,1.0,1.0,0.786889541534,0.953998121083,0.862841633103,0.900186575538,0.975895316804,1.0,0.894106670813,0.973030767417,0.0,0.508767786503,0.458218736206,0.431650536228,0.363636363636,0.909090909091,0.136363636364,0.136363636364,0.00998069322885,-0.0710742327559,0.0401713436801,-0.000298922188888,0.227272727273
data/red-new-alt/multi_cluster/clusters_a_0999_phi_0500.txt,0.0857142857143,0.114285714286,2560,191.314285714,16.0,2,35,1.0,1.0,1.0,1.0,0.896357609225,0.92996590828,0.834644035716,0.881210475525,1.0,1.0,0.888888888889,0.963963963964,0.0,0.0,0.0,0.0,0.4,0.885714285714,0.2,0.171428571429,0.011052798923,-0.0671037531959,0.0418707280746,3.65873095732e-05,0.371428571429
data/red-new-alt/multi_cluster/clusters_a_0800_phi_0300.txt,0.0,0.0,2683,670.2,357.0,4,10,1.0,1.0,1.0,1.0,0.82411436361,0.906512746601,0.776451297916,0.848009655693,0.898682783612,0.957167226714,0.893367533895,0.929438145812,0.377178599623,0.661266042406,0.423988465351,0.335790833777,0.2,0.9,0.0,0.2,0.0145651823889,-0.0633065294534,0.0379302896582,-0.00258643473838,0.2
data/red-new-alt/multi_cluster/clusters_a_0800_phi_4000.txt,0.0,0.0,2683,608.909090909,351.0,2,11,1.0,1.0,1.0,1.0,0.831823555378,0.914764013618,0.842198217467,0.861969663282,0.888242142026,0.993982700263,1.0,0.942664418212,0.377121860861,0.661032528213,0.423867323639,0.335771901989,0.181818181818,0.909090909091,0.0,0.181818181818,0.0145661482367,-0.0622378388977,0.0377971467908,-0.00260065567759,0.181818181818
data/red-new-alt/multi_cluster/clusters_a_0999_phi_2000.txt,0.0,0.185185185185,2559,247.925925926,5.0,2,27,1.0,1.0,1.0,1.0,0.829117593369,0.778802768302,0.77915181034,0.802121665165,1.0,1.0,0.873015873016,0.862068965517,0.0,0.0,0.0,0.0,0.259259259259,0.814814814815,0.148148148148,0.037037037037,0.012174797517,-0.0761198885118,0.0415261932222,-0.000178826113161,0.259259259259
data/red-new-alt/multi_cluster/clusters_a_0950_phi_0250.txt,0.0,0.0,2528,609.090909091,291.0,7,11,1.0,1.0,1.0,1.0,0.849832245208,0.906249455283,0.792386612418,0.831527969872,0.916990920882,0.962368908081,0.810930576071,0.832840028189,0.436561059051,0.508804038198,0.458347477765,0.432741133317,0.272727272727,1.0,0.272727272727,0.272727272727,0.00995025039741,-0.0717644235969,0.040438231472,-4.92452627919e-05,0.272727272727
data/red-new-alt/multi_cluster/clusters_a_0999_phi_0600.txt,0.0857142857143,0.114285714286,2560,191.314285714,16.0,2,35,1.0,1.0,1.0,1.0,0.896357609225,0.92996590828,0.834644035716,0.881210475525,1.0,1.0,0.888888888889,0.963963963964,0.0,0.0,0.0,0.0,0.4,0.885714285714,0.2,0.171428571429,0.011052798923,-0.0671037531959,0.0418707280746,3.65873095732e-05,0.371428571429
data/red-new-alt/multi_cluster/clusters_a_0980_phi_1000.txt,0.0,0.111111111111,2551,248.037037037,20.0,2,27,1.0,1.0,1.0,1.0,0.893473010962,0.913918027984,0.814456829052,0.899059497959,1.0,1.0,0.926873857404,0.970515970516,0.0,0.0,0.0,0.44477028348,0.37037037037,0.888888888889,0.259259259259,0.111111111111,0.0105626132383,-0.0726874836644,0.041196517855,0.00122771214259,0.259259259259
data/red-new-alt/multi_cluster/clusters_a_0900_phi_2000.txt,0.153846153846,0.0384615384615,2570,257.423076923,9.5,2,26,1.0,1.0,1.0,1.0,0.887807446102,0.921202492615,0.757494867334,0.821902254191,1.0,1.0,0.787114845938,0.99052765549,0.0,0.0,0.333333333333,0.0,0.384615384615,0.961538461538,0.153846153846,0.115384615385,0.00827118950587,-0.0693919085312,0.0361603014395,-0.00237160636571,0.307692307692
data/red-new-alt/multi_cluster/clusters_a_0980_phi_0300.txt,0.0434782608696,0.130434782609,2551,291.260869565,27.0,2,23,1.0,1.0,1.0,1.0,0.884587819805,0.898749601557,0.790408254505,0.88150321264,0.988700564972,0.993340270552,0.909090909091,0.944574717544,0.0,0.0,0.0,0.445579400322,0.391304347826,0.913043478261,0.260869565217,0.0869565217391,0.0107212636937,-0.0711602094791,0.0412561750466,0.000770280064012,0.304347826087
data/red-new-alt/multi_cluster/clusters_a_0900_phi_0500.txt,0.0,0.0666666666667,2570,445.933333333,167.0,4,15,1.0,1.0,1.0,1.0,0.808532082403,0.927611176169,0.794724810711,0.88974383023,0.851851851852,0.963171355499,0.833333333333,0.97375328084,0.0,0.773851590106,0.428571428571,0.444029301086,0.333333333333,0.933333333333,0.2,0.2,0.00833433548415,-0.0694723790398,0.0360019540081,-0.00225585094384,0.333333333333
data/red-new-alt/multi_cluster/clusters_a_0990_phi_3000.txt,0.0857142857143,0.114285714286,2560,191.314285714,16.0,2,35,1.0,1.0,1.0,1.0,0.896357609225,0.92996590828,0.834644035716,0.881210475525,1.0,1.0,0.888888888889,0.963963963964,0.0,0.0,0.0,0.0,0.4,0.885714285714,0.2,0.171428571429,0.011052798923,-0.0671037531959,0.0418707280746,3.65873095732e-05,0.371428571429
data/red-new-alt/multi_cluster/clusters_a_0980_phi_4000.txt,0.037037037037,0.111111111111,2551,248.037037037,20.0,2,27,1.0,1.0,1.0,1.0,0.893473010962,0.913916524831,0.814456123893,0.899080750238,1.0,1.0,0.926873857404,0.970534069982,0.0,0.0,0.0,0.44509879465,0.37037037037,0.925925925926,0.259259259259,0.111111111111,0.0105626132383,-0.0726871520733,0.041189676836,0.0011416829948,0.259259259259
data/red-new-alt/multi_cluster/clusters_a_0980_phi_0500.txt,0.0434782608696,0.130434782609,2551,291.260869565,27.0,2,23,1.0,1.0,1.0,1.0,0.884587819805,0.898749601557,0.790408254505,0.88150321264,0.988700564972,0.993340270552,0.909090909091,0.944574717544,0.0,0.0,0.0,0.445579400322,0.391304347826,0.913043478261,0.260869565217,0.0869565217391,0.0107212636937,-0.0711602094791,0.0412561750466,0.000770280064012,0.304347826087
data/red-new-alt/multi_cluster/clusters_a_0990_phi_0250.txt,0.0,0.173913043478,2560,291.173913043,42.0,2,23,1.0,1.0,1.0,1.0,0.885277765304,0.904334333917,0.793380204641,0.879059315345,0.989361702128,0.980495416423,0.888888888889,0.929591497841,0.0,0.0,0.0,0.444314217559,0.347826086957,0.95652173913,0.217391304348,0.260869565217,0.0110707892504,-0.0671667132977,0.0419287284832,7.59421027139e-05,0.347826086957
data/red-new-alt/multi_cluster/clusters_a_0950_phi_0600.txt,0.0,0.0,2528,609.090909091,291.0,7,11,1.0,1.0,1.0,1.0,0.849832245208,0.906249455283,0.792386612418,0.831527969872,0.916990920882,0.962368908081,0.810930576071,0.832840028189,0.436561059051,0.508804038198,0.458347477765,0.432741133317,0.272727272727,1.0,0.272727272727,0.272727272727,0.00995025039741,-0.0717644235969,0.040438231472,-4.92452627919e-05,0.272727272727
data/red-new-alt/multi_cluster/clusters_a_0990_phi_0500.txt,0.0434782608696,0.173913043478,2560,291.173913043,42.0,2,23,1.0,1.0,1.0,1.0,0.885277765304,0.904334646533,0.795086028909,0.879047566752,0.989361702128,0.980495416423,0.888888888889,0.929521276596,0.0,0.0,0.0,0.444329541537,0.347826086957,0.95652173913,0.217391304348,0.260869565217,0.0110707892504,-0.0671671737953,0.0419236670144,2.97297062363e-05,0.304347826087
data/red-new-alt/biCl_red-new_sparse_c400_BiClustering_tp.csv,0.0527859237537,0.0322580645161,56,19.4809384164,17.0,2,341,1.0,1.0,1.0,1.0,0.949004299461,0.989727070657,0.866140867687,0.933165573393,1.0,1.0,0.907335907336,1.0,0.0,0.0,0.0,0.0,0.296187683284,0.826979472141,0.108504398827,0.161290322581,0.00378119551468,-0.00448285315785,0.0424667001687,-0.0019494612365,0.187683284457
data/red-new-alt/slice_out_oslom/consensus/tp,0.138790035587,0.0604982206406,117,30.409252669,25.0,3,281,1.0,1.0,1.0,1.0,0.853509070792,0.931542258923,0.741828952893,0.961958153325,0.978319783198,0.979557069847,0.837837837838,0.994186046512,0.0,0.356097560976,0.0,0.0,0.459074733096,0.85409252669,0.29537366548,0.249110320285,0.140254036364,0.00440261226134,0.187860186516,0.0244942719706,0.377224199288
data/red-new-alt/biCl_red-new_sparse_c700_CoClustering_tp.csv,0.0569395017794,0.0284697508897,316,23.3487544484,8.0,2,281,1.0,1.0,1.0,1.0,0.769470977635,0.902343457364,0.752656181415,0.732145611639,0.979381443299,1.0,0.860869565217,0.978142076503,0.0,0.0,0.0,0.0,0.391459074733,0.797153024911,0.181494661922,0.188612099644,0.0693087166754,0.00124776552649,0.0750445221051,0.0148603949608,0.309608540925
data/red-new-alt/biCl_red-new_sparse_c500_CoClustering_tp.csv,0.0842696629213,0.0224719101124,457,37.0449438202,11.0,2,178,1.0,1.0,1.0,1.0,0.750409290924,0.912959761884,0.745604047055,0.736815193768,0.965751416846,0.980390272037,0.845619260362,0.965965145028,0.0,0.0,0.0,0.0,0.393258426966,0.825842696629,0.213483146067,0.207865168539,0.0972973945116,0.00642774472798,0.0809443637766,0.0357508136989,0.331460674157
data/red-new-alt/biCl_red-new_sparse_c800_CoClustering_tp.csv,0.0764331210191,0.0286624203822,405,20.8949044586,8.0,2,314,1.0,1.0,1.0,1.0,0.766481192028,0.941121879096,0.767519945334,0.712090309893,1.0,1.0,0.871457257602,0.981462424606,0.0,0.0,0.0,0.0,0.366242038217,0.834394904459,0.178343949045,0.194267515924,0.0592293986513,0.00254842893392,0.0675250269101,0.0142575202031,0.273885350318
data/red-new-alt/biCl_red-new_sparse_c400_CoClustering_tp.csv,0.0625,0.015625,694,51.625,12.0,2,128,1.0,1.0,1.0,1.0,0.720968710741,0.906239260224,0.730030615395,0.718039918094,0.947815740269,0.973421670277,0.836028097934,0.952863209324,0.0,0.0,0.0,0.0,0.34375,0.7890625,0.1796875,0.171875,0.0905677198534,0.00394341820648,0.0832005415225,0.0346024738172,0.296875
data/red-new-alt/biCl_red-new_sparse_c700_BiClustering_tp.csv,0.051993067591,0.0294627383016,40,11.4020797227,9.0,2,577,1.0,1.0,1.0,1.0,0.918136358683,0.984959863339,0.875093321588,0.911779839741,1.0,1.0,0.911111111111,1.0,0.0,0.0,0.0,0.0,0.311958405546,0.798960138648,0.105719237435,0.207972270364,0.0003263865019,-0.00453345330419,0.0431588844081,-0.00166591145956,0.206239168111
data/red-new-alt/biCl_red-new_sparse_c600_BiClustering_tp.csv,0.0504854368932,0.0582524271845,42,12.8485436893,12.0,2,515,1.0,1.0,1.0,1.0,0.925802233334,0.987229801265,0.877912619814,0.890331488159,1.0,1.0,0.90977443609,1.0,0.0,0.0,0.0,0.0,0.299029126214,0.807766990291,0.095145631068,0.157281553398,0.000542198624532,-0.00453711238015,0.0422465660468,-0.00217134042806,0.203883495146
data/red-new-alt/biCl_red-new_sparse_c900_CoClustering_tp.csv,0.0670391061453,0.0530726256983,250,18.2541899441,7.0,2,358,1.0,1.0,1.0,1.0,0.782214880445,0.923508635275,0.769944461559,0.702690977112,0.97874619461,1.0,0.875582902808,0.980958914749,0.0,0.0,0.0,0.0,0.360335195531,0.784916201117,0.178770949721,0.195530726257,0.0690434375732,0.000688966930964,0.064078336851,0.0158654816555,0.279329608939
data/red-new-alt/biCl_red-new_sparse_c300_BiClustering_tp.csv,0.0485074626866,0.0186567164179,74,24.8880597015,20.0,2,268,1.0,1.0,1.0,1.0,0.962667363645,0.986803378043,0.878602357619,0.93555182231,1.0,1.0,0.906976744186,0.991882274446,0.0,0.0,0.0,0.0,0.350746268657,0.884328358209,0.14552238806,0.194029850746,0.00592246526011,-0.00427138919274,0.0439964334839,-0.00107865728237,0.264925373134
data/red-new-alt/biCl_red-new_BiClustering_tp.csv,0.0823529411765,0.0352941176471,701,40.6117647059,18.0,2,170,1.0,1.0,1.0,1.0,0.94595499181,0.987332397449,0.857656512447,0.950358158022,0.984372853938,1.0,0.868532730305,0.990977443609,0.0,0.839743589744,0.49387755102,0.0,0.541176470588,0.976470588235,0.305882352941,0.158823529412,0.0444221509747,-0.00265971303584,0.0912932002455,0.00352131887187,0.429411764706
