,biocarta,chr,cluster length max,cluster length mean,cluster length median,cluster length min,clusters,conductance max data/red-sd/net_exp_final.txt,conductance max data/red-sd/net_mirna_final.txt,conductance max data/red-sd/net_ppi_unique_nodes_int.txt,conductance max data/red-sd/net_tf_final.txt,conductance mean data/red-sd/net_exp_final.txt,conductance mean data/red-sd/net_mirna_final.txt,conductance mean data/red-sd/net_ppi_unique_nodes_int.txt,conductance mean data/red-sd/net_tf_final.txt,conductance median data/red-sd/net_exp_final.txt,conductance median data/red-sd/net_mirna_final.txt,conductance median data/red-sd/net_ppi_unique_nodes_int.txt,conductance median data/red-sd/net_tf_final.txt,conductance min data/red-sd/net_exp_final.txt,conductance min data/red-sd/net_mirna_final.txt,conductance min data/red-sd/net_ppi_unique_nodes_int.txt,conductance min data/red-sd/net_tf_final.txt,cp,go,kegg,mir,modularity data/red-sd/net_exp_final.txt,modularity data/red-sd/net_mirna_final.txt,modularity data/red-sd/net_ppi_unique_nodes_int.txt,modularity data/red-sd/net_tf_final.txt,reactome
data/red-sd/multi_cluster/clusters_a_0990_phi_1500.txt,0.0588235294118,0.0588235294118,193,35.7058823529,10.0,1,17,0.5,0.5,0.5,0.5,0.478441850721,0.489100589664,0.394295810066,0.422864184281,0.494623655914,0.494297719088,0.420731707317,0.486956521739,0.345469477142,0.450410612761,0.0,0.0,0.176470588235,0.882352941176,0.0,0.235294117647,0.0503532547605,-0.0236059508961,0.213517302953,-0.00282945855127,0.0588235294118
data/red-sd/multi_cluster/clusters_a_0900_phi_1500.txt,0.0,0.0,289,101.166666667,55.5,1,6,0.5,0.5,0.466666666667,0.5,0.443228618912,0.450771959424,0.294729852847,0.445417177454,0.473037709839,0.49649859944,0.335249042146,0.492140266022,0.341351034752,0.228780457561,0.0,0.34178549287,0.166666666667,0.666666666667,0.166666666667,0.0,0.0297402500996,-0.0266104761551,0.16046885217,-0.00550697728882,0.0
data/red-sd/multi_cluster/clusters_a_0980_phi_0400.txt,0.0,0.0,202,75.875,70.5,3,8,0.5,0.5,0.5,0.5,0.457372559385,0.476431069708,0.402615844954,0.403288375831,0.469454674362,0.483479615783,0.388960651828,0.453172337416,0.345852757498,0.4467039801,0.321678321678,0.0,0.125,0.875,0.0,0.125,0.0404148136114,-0.035211919265,0.214296941804,-0.00665139001592,0.125
data/red-sd/multi_cluster/clusters_a_0600_phi_0800.txt,0.0,0.25,421,151.75,90.0,6,4,0.5,0.5,0.5,0.5,0.406337617031,0.389989488567,0.360989365131,0.272236290793,0.450685814771,0.498278601695,0.394392523364,0.294472581585,0.223978838583,0.063400750878,0.155172413793,0.0,0.0,0.25,0.0,0.0,0.00844182615003,-0.00118823840787,0.118564835773,0.00478636413271,0.0
data/red-sd/multi_cluster/clusters_a_0990_phi_0350.txt,0.0,0.125,193,75.875,76.0,1,8,0.5,0.5,0.451612903226,0.5,0.456250714652,0.476471738842,0.341522632634,0.340222217265,0.470023074491,0.484945154684,0.37332429291,0.436327127335,0.345469477142,0.445767353256,0.0,0.0,0.125,0.875,0.0,0.125,0.0486536977698,-0.0372511423064,0.212442155827,-0.00311382321296,0.125
data/red-sd/multi_cluster/clusters_a_0980_phi_0600.txt,0.0,0.0,202,75.875,70.5,3,8,0.5,0.5,0.5,0.5,0.457372559385,0.476431069708,0.402615844954,0.403288375831,0.469454674362,0.483479615783,0.388960651828,0.453172337416,0.345852757498,0.4467039801,0.321678321678,0.0,0.125,0.875,0.0,0.125,0.0404148136114,-0.035211919265,0.214296941804,-0.00665139001592,0.125
data/red-sd/multi_cluster/clusters_a_0900_phi_0400.txt,0.0,0.0,289,121.4,96.0,14,5,0.5,0.5,0.466666666667,0.5,0.431978521125,0.440926351309,0.353675823417,0.433759872204,0.453901506634,0.49299719888,0.337164750958,0.484280532044,0.341351034752,0.228780457561,0.269900497512,0.34178549287,0.2,0.8,0.2,0.0,0.0297133812389,-0.0266262958141,0.16046885217,-0.0054600080119,0.0
data/red-sd/multi_cluster/clusters_a_0950_phi_1500.txt,0.0833333333333,0.0,201,50.5833333333,27.0,3,12,0.5,0.5,0.5,0.5,0.471751557248,0.483815121821,0.397298854326,0.43169290876,0.490444906882,0.492802288388,0.401925518409,0.476395850879,0.34967523801,0.443253373313,0.25,0.0,0.0833333333333,0.75,0.0,0.333333333333,0.0394345150343,-0.0204672440746,0.21732275791,-0.00678944654935,0.0833333333333
data/red-sd/multi_cluster/clusters_a_0800_phi_1500.txt,0.0,0.2,303,121.4,74.0,2,5,0.5,0.5,0.5,0.5,0.429139242948,0.431976822658,0.293872241813,0.331081221679,0.466377816291,0.496518987342,0.332129963899,0.383333333333,0.321979578147,0.173147468819,0.0,0.0,0.2,0.6,0.0,0.0,0.0348782166444,-0.0138498345454,0.144498830542,0.00386041527071,0.2
data/red-sd/multi_cluster/clusters_a_0990_phi_2000.txt,0.0588235294118,0.0588235294118,193,35.7058823529,10.0,1,17,0.5,0.5,0.5,0.5,0.478441850721,0.489100589664,0.394295810066,0.422864184281,0.494623655914,0.494297719088,0.420731707317,0.486956521739,0.345469477142,0.450410612761,0.0,0.0,0.176470588235,0.882352941176,0.0,0.235294117647,0.0503532547605,-0.0236059508961,0.213517302953,-0.00282945855127,0.0588235294118
data/red-sd/multi_cluster/clusters_a_0800_phi_2000.txt,0.0,0.2,303,121.4,74.0,2,5,0.5,0.5,0.5,0.5,0.429139242948,0.431976822658,0.293872241813,0.331081221679,0.466377816291,0.496518987342,0.332129963899,0.383333333333,0.321979578147,0.173147468819,0.0,0.0,0.2,0.6,0.0,0.0,0.0348782166444,-0.0138498345454,0.144498830542,0.00386041527071,0.2
data/red-sd/multi_cluster/clusters_a_0900_phi_2000.txt,0.0,0.0,289,101.166666667,55.5,1,6,0.5,0.5,0.466666666667,0.5,0.443228618912,0.450771959424,0.294729852847,0.445417177454,0.473037709839,0.49649859944,0.335249042146,0.492140266022,0.341351034752,0.228780457561,0.0,0.34178549287,0.166666666667,0.666666666667,0.166666666667,0.0,0.0297402500996,-0.0266104761551,0.16046885217,-0.00550697728882,0.0
data/red-sd/multi_cluster/clusters_a_0800_phi_0250.txt,0.0,0.25,303,151.75,151.0,2,4,0.5,0.5,0.414473684211,0.492718446602,0.411772727574,0.414933967137,0.242625389986,0.288954215673,0.412555666075,0.493294199865,0.278013937866,0.331549208044,0.321979578147,0.173147468819,0.0,0.0,0.25,0.5,0.0,0.0,0.034222194098,-0.0141186127481,0.14436050752,0.00383893475093,0.25
data/red-sd/multi_cluster/clusters_a_0600_phi_0300.txt,0.0,0.25,421,151.75,90.0,6,4,0.5,0.5,0.5,0.5,0.406337617031,0.389989488567,0.360989365131,0.272236290793,0.450685814771,0.498278601695,0.394392523364,0.294472581585,0.223978838583,0.063400750878,0.155172413793,0.0,0.0,0.25,0.0,0.0,0.00844182615003,-0.00118823840787,0.118564835773,0.00478636413271,0.0
data/red-sd/multi_cluster/clusters_a_0600_phi_1500.txt,0.2,0.2,421,121.4,7.0,1,5,0.5,0.5,0.5,0.5,0.42533096319,0.411991590854,0.386291492104,0.317789032634,0.491304347826,0.5,0.4375,0.450030376671,0.223978838583,0.063400750878,0.155172413793,0.0,0.2,0.4,0.0,0.0,0.00841193535145,-0.00118797418429,0.118593129118,0.00478685178915,0.2
data/red-sd/multi_cluster/clusters_a_0800_phi_0500.txt,0.0,0.25,303,151.75,151.0,2,4,0.5,0.5,0.414473684211,0.492718446602,0.411772727574,0.414933967137,0.242625389986,0.288954215673,0.412555666075,0.493294199865,0.278013937866,0.331549208044,0.321979578147,0.173147468819,0.0,0.0,0.25,0.5,0.0,0.0,0.034222194098,-0.0141186127481,0.14436050752,0.00383893475093,0.25
data/red-sd/multi_cluster/clusters_a_0990_phi_0400.txt,0.0,0.125,193,75.875,76.0,1,8,0.5,0.5,0.451612903226,0.5,0.456250714652,0.476471738842,0.341522632634,0.340222217265,0.470023074491,0.484945154684,0.37332429291,0.436327127335,0.345469477142,0.445767353256,0.0,0.0,0.125,0.875,0.0,0.125,0.0486536977698,-0.0372511423064,0.212442155827,-0.00311382321296,0.125
data/red-sd/multi_cluster/clusters_a_0800_phi_1000.txt,0.0,0.2,303,121.4,74.0,2,5,0.5,0.5,0.5,0.5,0.429139242948,0.431976822658,0.293872241813,0.331081221679,0.466377816291,0.496518987342,0.332129963899,0.383333333333,0.321979578147,0.173147468819,0.0,0.0,0.2,0.6,0.0,0.0,0.0348782166444,-0.0138498345454,0.144498830542,0.00386041527071,0.2
data/red-sd/multi_cluster/clusters_a_0950_phi_0350.txt,0.125,0.0,201,75.875,74.5,4,8,0.5,0.5,0.447368421053,0.5,0.457736907106,0.475019208742,0.370844593682,0.402843271882,0.467312251829,0.485647317942,0.37006514015,0.457681772908,0.34967523801,0.443253373313,0.25,0.0,0.125,0.875,0.0,0.125,0.0386730803667,-0.0277010818704,0.221546325638,-0.00785674735782,0.125
data/red-sd/multi_cluster/clusters_a_0600_phi_2000.txt,0.2,0.2,421,121.4,7.0,1,5,0.5,0.5,0.5,0.5,0.42533096319,0.411991590854,0.386291492104,0.317789032634,0.491304347826,0.5,0.4375,0.450030376671,0.223978838583,0.063400750878,0.155172413793,0.0,0.2,0.4,0.0,0.0,0.00841193535145,-0.00118797418429,0.118593129118,0.00478685178915,0.2
data/red-sd/multi_cluster/clusters_a_0900_phi_0600.txt,0.0,0.0,289,121.4,96.0,14,5,0.5,0.5,0.466666666667,0.5,0.431978521125,0.440926351309,0.353675823417,0.433759872204,0.453901506634,0.49299719888,0.337164750958,0.484280532044,0.341351034752,0.228780457561,0.269900497512,0.34178549287,0.2,0.8,0.2,0.0,0.0297133812389,-0.0266262958141,0.16046885217,-0.0054600080119,0.0
data/red-sd/multi_cluster/clusters_a_0950_phi_0400.txt,0.125,0.0,201,75.875,74.5,4,8,0.5,0.5,0.447368421053,0.5,0.457736907106,0.475019208742,0.370844593682,0.402843271882,0.467312251829,0.485647317942,0.37006514015,0.457681772908,0.34967523801,0.443253373313,0.25,0.0,0.125,0.875,0.0,0.125,0.0386730803667,-0.0277010818704,0.221546325638,-0.00785674735782,0.125
data/red-sd/multi_cluster/clusters_a_0980_phi_0300.txt,0.0,0.0,202,75.875,70.5,3,8,0.5,0.5,0.5,0.5,0.457372559385,0.476431069708,0.402615844954,0.403288375831,0.469454674362,0.483479615783,0.388960651828,0.453172337416,0.345852757498,0.4467039801,0.321678321678,0.0,0.125,0.875,0.0,0.125,0.0404148136114,-0.035211919265,0.214296941804,-0.00665139001592,0.125
data/red-sd/multi_cluster/clusters_a_0600_phi_0600.txt,0.0,0.25,421,151.75,90.0,6,4,0.5,0.5,0.5,0.5,0.406337617031,0.389989488567,0.360989365131,0.272236290793,0.450685814771,0.498278601695,0.394392523364,0.294472581585,0.223978838583,0.063400750878,0.155172413793,0.0,0.0,0.25,0.0,0.0,0.00844182615003,-0.00118823840787,0.118564835773,0.00478636413271,0.0
data/red-sd/biCl_red_sd_c30_CoClustering_tp.csv,0.125,0.125,69,25.2916666667,21.0,2,24,0.5,0.5,0.5,0.5,0.466234179161,0.48993895811,0.295238711902,0.482908119243,0.472084201852,0.495232515858,0.350446428571,0.483705349558,0.367803030303,0.464365504915,0.0,0.462814070352,0.5,0.708333333333,0.291666666667,0.0416666666667,0.127513541305,-0.00402703530932,0.289760009557,0.0228364472652,0.375
data/red-sd/biCl_red_sd_c20_CoClustering_tp.csv,0.0,0.0666666666667,80,40.4666666667,55.0,3,15,0.494652406417,0.5,0.466666666667,0.5,0.447641518812,0.483659661718,0.337879840122,0.473039416126,0.460306643952,0.490980834273,0.381118881119,0.475285171103,0.318615330272,0.448795702651,0.0,0.439370973854,0.466666666667,0.733333333333,0.266666666667,0.2,0.161453069874,-0.00410776941364,0.275869548815,0.038615990816,0.2
data/red-sd/biCl_red_sd_c15_BiClustering_tp.csv,0.0,0.0,85,40.4666666667,31.0,13,15,0.492217898833,0.497624703088,0.425438596491,0.491767288694,0.459700882178,0.483189786635,0.366533276887,0.464711441001,0.466707768187,0.488741721854,0.387755102041,0.468931016324,0.404060248854,0.451985828827,0.138888888889,0.414446417999,0.333333333333,0.8,0.133333333333,0.133333333333,0.101516772335,-0.00287935791382,0.277149036769,0.0503448037061,0.266666666667
data/red-sd/biCl_red_sd_c30_BiClustering_tp.csv,0.133333333333,0.0333333333333,60,20.2333333333,16.0,2,30,0.5,0.5,0.472222222222,0.498529411765,0.477006278432,0.491736031771,0.393302388543,0.482593904643,0.481700570681,0.494001648402,0.4,0.486632837448,0.432843651626,0.475956820412,0.277777777778,0.446202531646,0.466666666667,0.8,0.2,0.2,0.072440915447,-0.00310057776729,0.267163057693,0.0255668530901,0.333333333333
data/red-sd/biCl_red_sd_CoClustering_tp.csv,0.0833333333333,0.0277777777778,48,16.8611111111,13.0,1,36,0.5,0.5,0.5,0.5,0.475338243813,0.493964709378,0.302077035015,0.473757705526,0.486959055035,0.495348315382,0.3828125,0.489962182169,0.373005877414,0.469877806195,0.0,0.0,0.444444444444,0.75,0.25,0.166666666667,0.126508549555,-0.00479904769102,0.274865135054,0.0244261251548,0.277777777778
data/red-sd/biCl_red_sd_c10_CoClustering_tp.csv,0.0,0.0,306,86.7142857143,67.0,4,7,0.492753623188,0.5,0.392857142857,0.5,0.395527991867,0.457073955561,0.313845177493,0.443792868287,0.386268099019,0.484431137725,0.375,0.454697286013,0.281521553927,0.305405202225,0.0,0.365980123866,0.571428571429,0.857142857143,0.428571428571,0.285714285714,0.215003487536,-0.00127861130854,0.176374427846,0.048124969198,0.428571428571
data/red-sd/slice_out_oslom/consensus/tp,0.117647058824,0.176470588235,82,41.7058823529,34.0,1,17,0.5,0.5,0.5,0.5,0.425001793916,0.484019008243,0.331713836858,0.444628187866,0.420076238882,0.486125385406,0.390243902439,0.468191565404,0.328660826033,0.461530815109,0.0,0.0,0.411764705882,0.823529411765,0.235294117647,0.176470588235,0.233348354469,-0.00887014474507,0.250781210704,0.0179144536851,0.294117647059
data/red-sd/biCl_red_sd_BiClustering_tp.csv,0.0888888888889,0.0444444444444,40,13.4888888889,12.0,2,45,0.5,0.5,0.5,0.5,0.484993191931,0.495038254881,0.37306927797,0.488779551286,0.489304812834,0.495508982036,0.407407407407,0.49066091954,0.450746268657,0.483877721943,0.0,0.444020356234,0.444444444444,0.755555555556,0.222222222222,0.2,0.0492603765459,-0.00494391766971,0.26080491424,0.0159982014832,0.333333333333
data/red-sd/biCl_red_sd_c25_CoClustering_tp.csv,0.166666666667,0.0555555555556,74,33.7222222222,31.0,3,18,0.493710691824,0.5,0.45,0.496815286624,0.450351937672,0.487173797698,0.370255604742,0.474882723013,0.463649799963,0.491876657825,0.391098484848,0.473900454085,0.299851851852,0.445847498786,0.166666666667,0.457381370826,0.388888888889,0.833333333333,0.277777777778,0.277777777778,0.177353473961,-0.00874142418914,0.267791798702,0.0357831136935,0.222222222222
data/red-sd/biCl_red_sd_c15_CoClustering_tp.csv,0.0909090909091,0.0909090909091,91,55.1818181818,64.0,2,11,0.495192307692,0.5,0.426470588235,0.5,0.422667548483,0.476749324161,0.384617568108,0.464080107732,0.435510299625,0.478033472803,0.392857142857,0.468648998061,0.284409409409,0.43352249696,0.333333333333,0.442627206646,0.363636363636,0.727272727273,0.272727272727,0.0909090909091,0.209321123059,-0.00514163230963,0.24123849404,0.0386299450055,0.272727272727
data/red-sd/biCl_red_sd_c25_BiClustering_tp.csv,0.12,0.0,59,24.28,20.0,9,25,0.492845786963,0.5,0.475609756098,0.497572815534,0.472989629262,0.490636716707,0.369198760898,0.481072403474,0.476481230213,0.4925,0.387323943662,0.483870967742,0.440551537071,0.469119226638,0.166666666667,0.457037643208,0.64,0.72,0.16,0.12,0.0731441072388,-0.00413235232227,0.270811327398,0.0257546692407,0.52
data/red-sd/biCl_red_sd_c40_CoClustering_tp.csv,0.125,0.0,55,18.96875,13.5,1,32,0.5,0.5,0.5,0.5,0.472633945198,0.492845010148,0.346543594405,0.486053480799,0.486437843599,0.495431061476,0.373214285714,0.488764880952,0.362909672262,0.470242970243,0.0,0.426536731634,0.34375,0.65625,0.25,0.1875,0.144796903346,-0.00526789964002,0.282700819878,0.0249414871985,0.125
data/red-sd/biCl_red_sd_c40_BiClustering_tp.csv,0.025,0.025,60,15.175,12.0,1,40,0.5,0.5,0.5,0.5,0.483048546338,0.494116347184,0.358157458577,0.488274439201,0.48618679163,0.495588480453,0.398582600196,0.49127551817,0.429591836735,0.461161879896,0.0,0.460601719198,0.475,0.8,0.175,0.15,0.0611650024858,-0.00473327113368,0.269519264625,0.0156845625069,0.35
data/red-sd/biCl_red_sd_c35_CoClustering_tp.csv,0.142857142857,0.107142857143,62,21.6785714286,16.0,1,28,0.5,0.5,0.466666666667,0.5,0.467549224283,0.491591448405,0.327226992487,0.484462079964,0.481699341708,0.494594953366,0.390935609334,0.486306777334,0.35352588147,0.467103572346,0.0,0.452208835341,0.392857142857,0.785714285714,0.178571428571,0.214285714286,0.147213456355,-0.00441866664506,0.272150545747,0.0241503181172,0.25
data/red-sd/biCl_red_sd_c10_BiClustering_tp.csv,0.1,0.0,135,60.7,52.0,27,10,0.486965240642,0.493827160494,0.427419354839,0.48324742268,0.443159353006,0.473305978435,0.347927500453,0.453186886478,0.449648686435,0.483787334676,0.35898854465,0.455830892436,0.381143065162,0.424806608103,0.258064516129,0.406848756625,0.4,0.7,0.3,0.0,0.123245522317,-0.00257820818831,0.31074266888,0.0626693772635,0.4
data/red-sd/biCl_red_sd_c35_BiClustering_tp.csv,0.114285714286,0.0571428571429,43,17.3428571429,15.0,3,35,0.498721227621,0.5,0.490384615385,0.5,0.47988610591,0.493430138103,0.362384470352,0.48722590227,0.483720930233,0.494138335287,0.4,0.489130434783,0.426456071076,0.475750995295,0.0,0.468148148148,0.4,0.828571428571,0.114285714286,0.171428571429,0.0667423433931,-0.00394203669705,0.266499735929,0.0170769771463,0.314285714286
